stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,stop_url
de:06633:203281::B,,Fuldatal-Ihringshausen Bahnhof/Weddel,,51.346838,9.523598,0,de:06633:203281PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203281::B
de:06633:203292::B,,Fuldatal-Ihringshausen Stockbreite,,51.343974,9.52099,0,de:06633:203292PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203292::B
de:06633:203293::A,,Fuldatal-Ihringshausen Gesamtschule,,51.356326,9.534366,0,de:06633:203293PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203293::A
de:06633:203858::A,,Vellmar-Niedervellmar Festplatz,,51.357511,9.467494,0,de:06633:203858PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203858::A
de:06633:203858::B,,Vellmar-Niedervellmar Festplatz,,51.357654,9.467726,0,de:06633:203858PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203858::B
de:06633:203837::A,,Vellmar Stadtmitte,,51.360963,9.469391,0,de:06633:203837PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203837::A
de:06611:200011::C,,Kassel Ihringshäuser Straße,,51.339204,9.517358,0,de:06611:200011PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200011::C
de:06633:203282::B,,Fuldatal-Ihringshausen Kirche,,51.351742,9.526562,0,de:06633:203282PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203282::B
de:06611:200283::A,,Kassel Rasenallee,,51.331155,9.413062,0,de:06611:200283PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200283::A
de:06611:200282::A,,Kassel Sonnenhang,,51.335025,9.414646,0,de:06611:200282PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200282::A
de:06611:200281::A,,Kassel Felix-Blumenfeld-Straße,,51.335043,9.417968,0,de:06611:200281PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200281::A
de:06611:200280::A,,Kassel Seebergstraße,,51.333556,9.423257,0,de:06611:200280PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200280::A
de:06611:200279::A,,Kassel Lerchenfeldstraße,,51.333256,9.426642,0,de:06611:200279PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200279::A
de:06611:200278::A,,Kassel Wilhelmshöher Weg,,51.33348,9.432784,0,de:06611:200278PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200278::A
de:06611:200277::C,,Kassel Harleshausen Mitte,,51.336813,9.433687,0,de:06611:200277PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200277::C
de:06611:200276::A,,Kassel Karlshafener Straße,,51.33643,9.43974,0,de:06611:200276PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200276::A
de:06611:200261::C,,Kassel Ahnatalstraße,,51.334223,9.44062,0,de:06611:200261PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200261::C
de:06611:200275::A,,Kassel Haroldplatz,,51.333035,9.447212,0,de:06611:200275PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200275::A
de:06611:200274::A,,Kassel Bahnhof Harleshausen,,51.331938,9.450096,0,de:06611:200274PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200274::A
de:06611:200273::A,,Kassel Paul-Gerhardt-Kirche,,51.3302,9.457207,0,de:06611:200273PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200273::A
de:06611:200333::A,,Kassel Fohlenäckerweg,,51.328241,9.459273,0,de:06611:200333PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200333::A
de:06611:200272::A,,Kassel Frasenweg,,51.326116,9.46207,0,de:06611:200272PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200272::A
de:06611:200271::A,,Kassel Naumburger Straße,,51.324693,9.46973,0,de:06611:200271PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200271::A
de:06611:200270::A,,Kassel Engelhardstraße,,51.325729,9.475314,0,de:06611:200270PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200270::A
de:06611:200269::A,,Kassel Brandaustraße (Technikmuseum),,51.325492,9.477851,0,de:06611:200269PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200269::A
de:06611:200268::A,,Kassel Siemensstraße,,51.324266,9.484241,0,de:06611:200268PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200268::A
de:06611:200267::C,,Kassel Witzenhäuser Straße,,51.324408,9.487287,0,de:06611:200267PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200267::C
de:06611:200266::B,,Kassel Reuterstraße,,51.323106,9.491349,0,de:06611:200266PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200266::B
de:06611:200089::A,,Kassel Erzbergerstraße,,51.320253,9.492151,0,de:06611:200089PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200089::A
de:06611:200004::E,,Kassel Am Stern,,51.318055,9.499648,0,de:06611:200004PARENT,0,E,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200004::E
de:06611:200032::A,,Kassel Altmarkt/Regierungspräsidium,,51.316101,9.504862,0,de:06611:200032PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200032::A
de:06611:200033::A,,Kassel Unterneustädter Kirchplatz,,51.313304,9.509341,0,de:06611:200033PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200033::A
de:06611:200034::C,,Kassel Platz der Deutschen Einheit,,51.31088,9.512479,0,de:06611:200034PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200034::C
de:06611:200143::A,,Kassel Lilienthalstraße,,51.301939,9.516599,0,de:06611:200143PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200143::A
de:06611:200157::A,,Kassel Nürnberger Straße,,51.29389,9.51443,0,de:06611:200157PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200157::A
de:06611:200158::A,,Kassel Breslauer Straße,,51.29206,9.51917,0,de:06611:200158PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200158::A
de:06611:200162::A,,Kassel Liegnitzer Straße,,51.292388,9.522601,0,de:06611:200162PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200162::A
de:06611:200161::A,,Kassel Waldemar-Petersen-Straße,,51.290209,9.523724,0,de:06611:200161PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200161::A
de:06611:200160::A,,Kassel Kasseler Straße,,51.289286,9.517231,0,de:06611:200160PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200160::A
de:06611:200163::A,,Kassel Friedhof Waldau,,51.284348,9.517109,0,de:06611:200163PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200163::A
de:06611:200164::A,,Kassel Gobietstraße,,51.282291,9.513676,0,de:06611:200164PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200164::A
de:06611:200455::A,,Kassel Richard-Roosen-Straße,,51.285142,9.507205,0,de:06611:200455PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200455::A
de:06611:200165::A,,Kassel Falderbaumstraße,,51.285526,9.504035,0,de:06611:200165PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200165::A
de:06611:200167::A,,Kassel Udet-Haus,,51.28304,9.501691,0,de:06611:200167PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200167::A
de:06611:200167::B,,Kassel Udet-Haus,,51.283488,9.502102,0,de:06611:200167PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200167::B
de:06611:200165::B,,Kassel Falderbaumstraße,,51.285333,9.504415,0,de:06611:200165PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200165::B
de:06611:200455::B,,Kassel Richard-Roosen-Straße,,51.284978,9.507393,0,de:06611:200455PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200455::B
de:06611:200164::B,,Kassel Gobietstraße,,51.281938,9.513936,0,de:06611:200164PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200164::B
de:06611:200163::B,,Kassel Friedhof Waldau,,51.284366,9.517276,0,de:06611:200163PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200163::B
de:06611:200160::B,,Kassel Kasseler Straße,,51.289249,9.517517,0,de:06611:200160PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200160::B
de:06611:200161::B,,Kassel Waldemar-Petersen-Straße,,51.290283,9.524014,0,de:06611:200161PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200161::B
de:06611:200162::B,,Kassel Liegnitzer Straße,,51.292449,9.522743,0,de:06611:200162PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200162::B
de:06611:200158::B,,Kassel Breslauer Straße,,51.29215,9.5191,0,de:06611:200158PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200158::B
de:06611:200157::B,,Kassel Nürnberger Straße,,51.294075,9.513586,0,de:06611:200157PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200157::B
de:06611:200143::B,,Kassel Lilienthalstraße,,51.302939,9.517001,0,de:06611:200143PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200143::B
de:06611:200034::A,,Kassel Platz der Deutschen Einheit,,51.311059,9.512318,0,de:06611:200034PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200034::A
de:06611:200033::B,,Kassel Unterneustädter Kirchplatz,,51.313582,9.509247,0,de:06611:200033PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200033::B
de:06611:200032::B,,Kassel Altmarkt/Regierungspräsidium,,51.316445,9.504447,0,de:06611:200032PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200032::B
de:06611:200004::B,,Kassel Am Stern,,51.317993,9.500694,0,de:06611:200004PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200004::B
de:06611:200089::B,,Kassel Erzbergerstraße,,51.320062,9.492532,0,de:06611:200089PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200089::B
de:06611:200266::A,,Kassel Reuterstraße,,51.32319,9.49037,0,de:06611:200266PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200266::A
de:06611:200267::D,,Kassel Witzenhäuser Straße,,51.32457,9.487355,0,de:06611:200267PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200267::D
de:06611:200268::B,,Kassel Siemensstraße,,51.324367,9.484003,0,de:06611:200268PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200268::B
de:06611:200269::B,,Kassel Brandaustraße (Technikmuseum),,51.325248,9.479395,0,de:06611:200269PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200269::B
de:06611:200270::B,,Kassel Engelhardstraße,,51.325836,9.475878,0,de:06611:200270PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200270::B
de:06611:200271::B,,Kassel Naumburger Straße,,51.325248,9.47091,0,de:06611:200271PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200271::B
de:06611:200484::A,,Kassel Drei Brücken,,51.324706,9.466902,0,de:06611:200484PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200484::A
de:06611:200272::B,,Kassel Frasenweg,,51.32682,9.461263,0,de:06611:200272PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200272::B
de:06611:200333::B,,Kassel Fohlenäckerweg,,51.328579,9.45919,0,de:06611:200333PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200333::B
de:06611:200273::B,,Kassel Paul-Gerhardt-Kirche,,51.330366,9.457354,0,de:06611:200273PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200273::B
de:06611:200274::B,,Kassel Bahnhof Harleshausen,,51.331895,9.451132,0,de:06611:200274PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200274::B
de:06611:200275::B,,Kassel Haroldplatz,,51.333146,9.446729,0,de:06611:200275PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200275::B
de:06611:200261::B,,Kassel Ahnatalstraße,,51.334142,9.440808,0,de:06611:200261PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200261::B
de:06611:200276::B,,Kassel Karlshafener Straße,,51.33708,9.43811,0,de:06611:200276PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200276::B
de:06611:200277::B,,Kassel Harleshausen Mitte,,51.33764,9.4348,0,de:06611:200277PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200277::B
de:06611:200278::B,,Kassel Wilhelmshöher Weg,,51.33382,9.433053,0,de:06611:200278PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200278::B
de:06611:200279::B,,Kassel Lerchenfeldstraße,,51.333413,9.426561,0,de:06611:200279PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200279::B
de:06611:200280::B,,Kassel Seebergstraße,,51.333681,9.423292,0,de:06611:200280PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200280::B
de:06611:200281::B,,Kassel Felix-Blumenfeld-Straße,,51.335206,9.417969,0,de:06611:200281PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200281::B
de:06611:200282::B,,Kassel Sonnenhang,,51.334782,9.414295,0,de:06611:200282PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200282::B
de:06611:200467::B,,Kassel Bildungszentrum,,51.282947,9.499919,0,de:06611:200467PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200467::B
de:06611:200171::B,,Kassel Werner-Heisenberg-Straße,,51.278339,9.500065,0,de:06611:200171PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200171::B
de:06611:200171::A,,Kassel Werner-Heisenberg-Straße,,51.278255,9.499802,0,de:06611:200171PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200171::A
de:06611:200886::A,,Kassel Blindenheim,,51.337322,9.418818,0,de:06611:200886PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200886::A
de:06611:200336::A,,Kassel Reiherweg,,51.337598,9.422969,0,de:06611:200336PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200336::A
de:06611:200887::A,,Kassel Sperberweg,,51.337812,9.426455,0,de:06611:200887PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200887::A
de:06611:200262::A,,Kassel Carlsdorfer Straße,,51.336562,9.441265,0,de:06611:200262PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200262::A
de:06611:200887::B,,Kassel Sperberweg,,51.337917,9.426367,0,de:06611:200887PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200887::B
de:06611:200336::B,,Kassel Reiherweg,,51.337641,9.422258,0,de:06611:200336PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200336::B
de:06611:200886::B,,Kassel Blindenheim,,51.337393,9.418644,0,de:06611:200886PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200886::B
de:06611:200311::A,,Kassel Eschebergstraße,,51.336856,9.415137,0,de:06611:200311PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200311::A
de:06611:200280::AST,,Kassel Seebergstraße,,51.333681,9.423029,0,de:06611:200280PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200280::AST
de:06611:200284::B,,Kassel Wilhelm-Führer-Straße,,51.332124,9.418284,0,de:06611:200284PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200284::B
de:06611:200169::AST,,Kassel Otto-Hahn-Straße,,51.280432,9.500764,0,de:06611:200169PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200169::AST
de:06611:200004::A,,Kassel Am Stern,,51.317651,9.500053,0,de:06611:200004PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200004::A
de:06611:200014::A,,Kassel Holländischer Platz/Universität,,51.320614,9.502149,0,de:06611:200014PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200014::A
de:06611:200015::A,,Kassel Halitplatz/Philipp-Scheidemann-Haus,,51.326875,9.500033,0,de:06611:200015PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200015::A
de:06611:200016::A,,Kassel Hauptfriedhof,,51.330526,9.498441,0,de:06611:200016PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200016::A
de:06611:200017::A,,Kassel Wiener Straße,,51.33419,9.49458,0,de:06611:200017PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200017::A
de:06611:200018::A,,Kassel Hegelsbergstraße,,51.337006,9.490352,0,de:06611:200018PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200018::A
de:06611:200004::D,,Kassel Am Stern,,51.318152,9.499707,0,de:06611:200004PARENT,0,D,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200004::D
de:06611:200007::F,,Kassel Bahnhof Wilhelmshöhe,,51.313343,9.446796,0,de:06611:200007PARENT,0,F,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200007::F
de:06611:200061::A,,Kassel Kunoldstraße,,51.313854,9.439447,0,de:06611:200061PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200061::A
de:06611:200062::A,,Kassel Hessischer Rundfunk,,51.314315,9.431566,0,de:06611:200062PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200062::A
de:06611:200002::A,,Kassel Königsplatz,,51.315884,9.498226,0,de:06611:200002PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200002::A
de:06611:200073::D,,Kassel Scheidemannplatz,,51.316033,9.492251,0,de:06611:200073PARENT,0,D,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200073::D
de:06611:200055::A,,Kassel Wilhelmsstraße/Stadtmuseum,,51.314256,9.489253,0,de:06611:200055PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200055::A
de:06611:200010::B,,Kassel Ständeplatz,,51.314404,9.487828,0,de:06611:200010PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200010::B
de:06611:200074::B,,Kassel Karthäuserstraße,,51.314922,9.483561,0,de:06611:200074PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200074::B
de:06611:200008::B,,Kassel Annastraße,,51.3154,9.4791,0,de:06611:200008PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200008::B
de:06611:200075::B,,Kassel Friedenskirche,,51.316204,9.468863,0,de:06611:200075PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200075::B
de:06611:200076::A,,Kassel Bebelplatz,,51.316137,9.464881,0,de:06611:200076PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200076::A
de:06611:200086::B,,Kassel Kongress Palais/Stadthalle,,51.316154,9.460786,0,de:06611:200086PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200086::B
de:06611:200087::B,,Kassel Wintershall,,51.316142,9.45646,0,de:06611:200087PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200087::B
de:06611:200059::B,,Kassel Rotes Kreuz,,51.313173,9.452654,0,de:06611:200059PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200059::B
de:06611:200088::B,,Kassel Lutherplatz,,51.318867,9.496672,0,de:06611:200088PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200088::B
de:06611:200085::B,,Kassel Goethestraße,,51.314553,9.473015,0,de:06611:200085PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200085::B
de:06611:200005::A,,Kassel Kirchweg,,51.312521,9.465238,0,de:06611:200005PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200005::A
de:06611:200058::B,,Kassel Berlepschstraße,,51.312982,9.457014,0,de:06611:200058PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200058::B
de:06611:200052::B,,Kassel Mattenberg,,51.272737,9.442197,0,de:06611:200052PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200052::B
de:06611:200228::A,,Kassel Altenbaunaer Str./Europaschule,,51.274382,9.445217,0,de:06611:200228PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200228::A
de:06611:200051::C,,Kassel Oberzwehren Mitte,,51.277805,9.44829,0,de:06611:200051PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200051::C
de:06611:200223::A,,Kassel Heinrich-Plett-Straße,,51.280671,9.446341,0,de:06611:200223PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200223::A
de:06611:200230::C,,Kassel Schulzentrum Brückenhof,,51.282419,9.444987,0,de:06611:200230PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200230::C
de:06611:200229::A,,Kassel Korbacher Straße/Universität,,51.285766,9.449693,0,de:06611:200229PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200229::A
de:06611:200236::A,,Kassel Heinrich-Schütz-Allee,,51.288942,9.451644,0,de:06611:200236PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200236::A
de:06611:200242::A,,Kassel Helleböhn,,51.291883,9.453902,0,de:06611:200242PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200242::A
de:06611:200243::A,,Kassel Rhönplatz,,51.295802,9.452415,0,de:06611:200243PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200243::A
de:06611:200244::A,,Kassel Süsterfeld,,51.29844,9.450168,0,de:06611:200244PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200244::A
de:06611:200246::A,,Kassel Helleböhnweg,,51.302018,9.448111,0,de:06611:200246PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200246::A
de:06611:200191::B,,Kassel Hasselweg,,51.308117,9.444825,0,de:06611:200191PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200191::B
de:06611:200066::A,,Kassel Walther-Schücking-Platz,,51.311114,9.441645,0,de:06611:200066PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200066::A
de:06611:200002::B,,Kassel Königsplatz,,51.315601,9.497502,0,de:06611:200002PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200002::B
de:06611:200006::B,,Kassel Friedrichsplatz,,51.313757,9.494458,0,de:06611:200006PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200006::B
de:06611:200003::B,,Kassel Rathaus,,51.312137,9.491899,0,de:06611:200003PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200003::B
de:06611:200056::B,,Kassel Weigelstraße,,51.311709,9.482601,0,de:06611:200056PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200056::B
de:06611:200057::B,,Kassel Murhardstraße/Universität,,51.312154,9.474121,0,de:06611:200057PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200057::B
de:06611:200007::G,,Kassel Bahnhof Wilhelmshöhe,,51.313029,9.446573,0,de:06611:200007PARENT,0,G,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200007::G
de:06611:200436::B,,Kassel Rathaus/Fünffensterstraße,,51.312478,9.490867,0,de:06611:200436PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200436::B
de:06611:200436::A,,Kassel Rathaus/Fünffensterstraße,,51.312113,9.491246,0,de:06611:200436PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200436::A
de:06611:200062::B,,Kassel Hessischer Rundfunk,,51.314355,9.431025,0,de:06611:200062PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200062::B
de:06611:200061::B,,Kassel Kunoldstraße,,51.313722,9.4402,0,de:06611:200061PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200061::B
de:06611:200007::E,,Kassel Bahnhof Wilhelmshöhe,,51.313302,9.446791,0,de:06611:200007PARENT,0,E,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200007::E
de:06611:200059::A,,Kassel Rotes Kreuz,,51.313223,9.452171,0,de:06611:200059PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200059::A
de:06611:200058::A,,Kassel Berlepschstraße,,51.312822,9.458819,0,de:06611:200058PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200058::A
de:06611:200005::B,,Kassel Kirchweg,,51.312607,9.464929,0,de:06611:200005PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200005::B
de:06611:200085::A,,Kassel Goethestraße,,51.314484,9.472465,0,de:06611:200085PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200085::A
