"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:06611:200001::D","de:06611:200001::D",2,180,,,,
"de:06611:200001::D","de:06611:200001::4",2,360,,,,
"de:06611:200001::D","de:06611:200001::5",2,360,,,,
"de:06611:200001::D","de:06611:200001::6",2,360,,,,
"de:06611:200001::D","de:06611:200001",2,180,,,,
"de:06611:200001::4","de:06611:200001::A",2,360,,,,
"de:06611:200001::4","de:06611:200001::B",2,360,,,,
"de:06611:200001::4","de:06611:200001::C",2,360,,,,
"de:06611:200001::4","de:06611:200001::D",2,360,,,,
"de:06611:200001::4","de:06611:200001::4",2,120,,,,
"de:06611:200001::4","de:06611:200001::4",2,120,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::4","de:06611:200001::4",2,120,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::4","de:06611:200001::5",2,120,,,,
"de:06611:200001::4","de:06611:200001::5",2,120,"de:nvv:RT4:","de:nvv:ES:",,
"de:06611:200001::4","de:06611:200001::5",2,120,"de:nvv:RT4:","de:nvv:RT4:",,
"de:06611:200001::4","de:06611:200001::5",2,180,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::4","de:06611:200001::5",2,120,"de:nvv:RT5:","de:nvv:ES:",,
"de:06611:200001::4","de:06611:200001::5",2,120,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::4","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::4","de:06611:200001::6",2,120,,,,
"de:06611:200001::4","de:06611:200001::6",2,180,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::4","de:06611:200001::6",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::4","de:06611:200001",2,180,,,,
"de:06611:200001::5","de:06611:200001::A",2,360,,,,
"de:06611:200001::5","de:06611:200001::B",2,360,,,,
"de:06611:200001::5","de:06611:200001::C",2,360,,,,
"de:06611:200001::5","de:06611:200001::D",2,360,,,,
"de:06611:200001::5","de:06611:200001::4",2,120,,,,
"de:06611:200001::5","de:06611:200001::4",2,120,"de:nvv:ES:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::4",2,120,"de:nvv:ES:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::4",2,120,"de:nvv:RT4:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::4",2,120,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::4",2,180,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::4",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::5",2,120,,,,
"de:06611:200001::5","de:06611:200001::5",2,120,"de:nvv:ES:","de:nvv:ES:",,
"de:06611:200001::5","de:06611:200001::5",2,120,"de:nvv:ES:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::5",2,180,"de:nvv:ES:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::5",2,120,"de:nvv:RT4:","de:nvv:ES:",,
"de:06611:200001::5","de:06611:200001::5",2,120,"de:nvv:RT4:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::5",2,180,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:ES:",,
"de:06611:200001::5","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::5","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::6",2,120,,,,
"de:06611:200001::5","de:06611:200001::6",2,180,"de:nvv:ES:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::6",2,180,"de:nvv:RT4:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001::6",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::5","de:06611:200001",2,180,,,,
"de:06611:200001::6","de:06611:200001::A",2,360,,,,
"de:06611:200001::6","de:06611:200001::B",2,360,,,,
"de:06611:200001::6","de:06611:200001::C",2,360,,,,
"de:06611:200001::6","de:06611:200001::D",2,360,,,,
"de:06611:200001::6","de:06611:200001::4",2,120,,,,
"de:06611:200001::6","de:06611:200001::4",2,180,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::6","de:06611:200001::4",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::6","de:06611:200001::5",2,120,,,,
"de:06611:200001::6","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:ES:",,
"de:06611:200001::6","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:RT4:",,
"de:06611:200001::6","de:06611:200001::5",2,180,"de:nvv:RT5:","de:nvv:RT5:",,
"de:06611:200001::6","de:06611:200001::6",2,120,,,,
"de:06611:200001::6","de:06611:200001",2,180,,,,
"de:06611:200002::A","de:06611:200002::A",2,120,,,,
"de:06611:200002::A","de:06611:200002::B",2,120,,,,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:3:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:5:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:6:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:7:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:8:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:RT4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:1:","de:nvv:RT1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:3:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:5:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:6:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:7:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:8:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:RT4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:3:","de:nvv:RT1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:3:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:5:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:6:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:7:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:8:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:RT4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:4:","de:nvv:RT1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:3:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:5:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:6:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:7:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:8:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:RT4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:5:","de:nvv:RT1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:3:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:5:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:6:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:7:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:8:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:RT4:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:6:","de:nvv:RT1:",,
"de:06611:200002::A","de:06611:200002::B",2,300,"de:nvv:7:","de:nvv:1:",,
