route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed
de:nvv:314:,1,17610287,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610284,Bebra Bahnhof,,0,,0,0
de:nvv:314:,2,17610283,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610282,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610281,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610280,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610279,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610278,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610286,Bebra Bahnhof,,0,,0,0
de:nvv:314:,1,17610285,Bebra Bahnhof,,0,,0,0
de:nvv:314:,3,17610277,Bebra Berufliche Schulen,,0,,0,0
de:nvv:311:,3,17610247,Bebra-Blankenheim,,0,,0,0
de:nvv:311:,3,17610253,Bebra-Lüdersdorf,,0,,0,0
de:nvv:311:,3,17610254,Bebra-Lüdersdorf,,0,,0,0
de:nvv:311:,3,17610246,Bebra-Lüdersdorf,,0,,0,0
de:nvv:311:,3,17610252,Rotenburg Jakob-Grimm-Schule,,0,,0,0
de:nvv:311:,3,17610207,Bebra Bahnhof,,1,,0,0
de:nvv:311:,3,17610177,Bebra Bahnhof,,1,,0,0
de:nvv:311:,4,17610176,Bebra Bahnhof,,1,,0,0
de:nvv:311:,5,17730465,Bebra Bahnhof,,1,,0,0
de:nvv:308:,3,17610068,Alheim-Heinebach,,0,,0,0
de:nvv:308:,7,17610075,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,3,17610074,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,3,17610073,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,3,17610072,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,3,17610071,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,3,17610070,Rotenburg Bahnhof,,0,,0,0
de:nvv:308:,8,17610069,Rotenburg Großsporthalle,,0,,0,0
de:nvv:308:,9,17666938,Rotenburg Großsporthalle,,0,,0,0
de:nvv:308:,10,17610061,Alheim-Baumbach Braacher Straße,,1,,0,0
de:nvv:308:,3,17610052,Alheim-Licherode,,1,,0,0
de:nvv:308:,3,17610053,Alheim-Licherode,,1,,0,0
de:nvv:308:,3,17610051,Alheim-Licherode,,1,,0,0
de:nvv:308:,3,17610063,Alheim-Licherode,,1,,0,0
de:nvv:308:,11,17666930,Braach,,1,,0,0
de:nvv:308:,3,17610056,Braach,,1,,0,0
de:nvv:308:,8,17610060,Jacob-Gr.-Schule,,1,,0,0
de:nvv:308:,9,17666929,Jacob-Gr.-Schule,,1,,0,0
de:nvv:308:,3,17610059,Ludw. - Hainrode,,1,,0,0
de:nvv:308:,3,17610057,Ludw. - Hainrode,,1,,0,0
de:nvv:308:,11,17666931,Ludw. - Hainrode,,1,,0,0
de:nvv:308:,3,17610055,Ludw. - Hainrode,,1,,0,0
de:nvv:308:,3,17610054,Ludw. - Hainrode,,1,,0,0
de:nvv:308:,10,17610062,Ludwigsau-Hainrode,,1,,0,0
de:nvv:308:,3,17610058,Rotenburg Großsporthalle,,1,,0,0
de:nvv:301:,3,17609827,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,3,17609826,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,8,17609825,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,8,17609824,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,9,17666897,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,9,17666896,Rotenburg Großsporthalle,,0,,0,0
de:nvv:301:,3,17609811,Rotenburg Jakob-Grimm-Schule,,0,,0,0
de:nvv:301:,3,17609810,Rotenburg Jakob-Grimm-Schule,,0,,0,0
de:nvv:301:,3,17609809,Rotenburg Jakob-Grimm-Schule,,0,,0,0
de:nvv:301:,3,17609808,Rotenburg Jakob-Grimm-Schule,,0,,0,0
de:nvv:301:,1,17609834,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,2,17609830,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,12,17609829,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609828,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609840,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,2,17609839,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,2,17609838,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,2,17609837,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609836,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,2,17609835,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609833,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609832,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,1,17609831,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609817,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609816,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609815,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609814,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609813,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,13,17609812,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,14,17792488,Rotenburg Martin-Luther-Kirche,,0,,0,0
de:nvv:301:,15,17609789,Dankerode,,1,,0,0
de:nvv:301:,16,17609784,Dankerode,,1,,0,0
de:nvv:301:,16,17609780,Dankerode,,1,,0,0
de:nvv:301:,16,17609779,Dankerode,,1,,0,0
de:nvv:301:,15,17609778,Dankerode,,1,,0,0
de:nvv:301:,16,17609788,Dankerode,,1,,0,0
de:nvv:301:,16,17609787,Dankerode,,1,,0,0
de:nvv:301:,16,17609786,Dankerode,,1,,0,0
de:nvv:301:,15,17609785,Dankerode,,1,,0,0
de:nvv:301:,16,17609783,Dankerode,,1,,0,0
de:nvv:301:,15,17609782,Dankerode,,1,,0,0
de:nvv:301:,15,17609781,Dankerode,,1,,0,0
de:nvv:301:,8,17609757,Dankerode,,1,,0,0
de:nvv:301:,8,17609756,Dankerode,,1,,0,0
de:nvv:301:,8,17609755,Dankerode,,1,,0,0
de:nvv:301:,8,17609745,Dankerode,,1,,0,0
de:nvv:301:,8,17609744,Dankerode,,1,,0,0
de:nvv:301:,8,17609743,Dankerode,,1,,0,0
de:nvv:301:,8,17609740,Dankerode,,1,,0,0
de:nvv:301:,17,17666861,Dankerode,,1,,0,0
de:nvv:301:,18,17666856,Dankerode,,1,,0,0
de:nvv:301:,18,17666851,Dankerode,,1,,0,0
de:nvv:301:,18,17666850,Dankerode,,1,,0,0
de:nvv:301:,19,17666849,Dankerode,,1,,0,0
de:nvv:301:,17,17666860,Dankerode,,1,,0,0
de:nvv:301:,20,17666859,Dankerode,,1,,0,0
de:nvv:301:,18,17666858,Dankerode,,1,,0,0
de:nvv:301:,18,17666857,Dankerode,,1,,0,0
de:nvv:301:,17,17666855,Dankerode,,1,,0,0
de:nvv:301:,18,17666854,Dankerode,,1,,0,0
de:nvv:301:,17,17666853,Dankerode,,1,,0,0
de:nvv:301:,17,17666852,Dankerode,,1,,0,0
de:nvv:301:,9,17666834,Dankerode,,1,,0,0
de:nvv:301:,9,17666833,Dankerode,,1,,0,0
de:nvv:301:,9,17666832,Dankerode,,1,,0,0
de:nvv:301:,9,17666829,Dankerode,,1,,0,0
de:nvv:301:,9,17666847,Dankerode,,1,,0,0
de:nvv:301:,6,17792473,Dankerode,,1,,0,0
de:nvv:301:,6,17792472,Dankerode,,1,,0,0
de:nvv:301:,5,17792470,Dankerode,,1,,0,0
de:nvv:301:,14,17792471,Dankerode,,1,,0,0
de:nvv:301:,15,17611254,Rotenburg (Fulda)-Dankerode,,1,,0,0
de:nvv:301:,21,17666846,Rotenburg (Fulda)-Dankerode,,1,,0,0
de:nvv:301:,21,17666845,Rotenburg (Fulda)-Dankerode,,1,,0,0
de:nvv:301:,13,17609733,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,13,17609732,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,13,17609731,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,13,17609730,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,13,17609729,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,13,17609728,Rotenburg Bahnhof,,1,,0,0
de:nvv:301:,8,17609758,Rotenburg-Lispenhausen,,1,,0,0
de:nvv:301:,21,17666844,Rotenburg-Lispenhausen,,1,,0,0
de:nvv:301:,6,17792469,Rotenburg (Fulda)-Seifertshausen,,1,,0,0
de:nvv:301:,3,17609742,Seifertshausen,,1,,0,0
de:nvv:301:,3,17609741,Seifertshausen,,1,,0,0
de:nvv:301:,11,17666848,Seifertshausen,,1,,0,0
de:nvv:315:,2,17610380,Bebra,,0,,0,0
de:nvv:315:,1,17610379,Bebra,,0,,0,0
de:nvv:315:,1,17610383,Bebra,,0,,0,0
de:nvv:315:,1,17610382,Bebra,,0,,0,0
de:nvv:315:,1,17610381,Bebra,,0,,0,0
de:nvv:315:,6,17730656,Bebra,,0,,0,0
de:nvv:315:,3,17610376,Bebra,,0,,0,0
de:nvv:315:,6,17730653,Bebra,,0,,0,0
de:nvv:315:,3,17610373,Bebra,,0,,0,0
de:nvv:315:,3,17610372,Bebra,,0,,0,0
de:nvv:315:,1,17610348,Bebra,,0,,0,0
de:nvv:315:,2,17610378,Bebra,,0,,0,0
de:nvv:315:,3,17610375,Bebra,,0,,0,0
de:nvv:315:,22,17610374,Bebra,,0,1904.0,0,0
de:nvv:315:,22,17610377,Bebra,,0,1905.0,0,0
de:nvv:315:,1,17610339,Nentershausen,,1,,0,0
de:nvv:315:,1,17610338,Nentershausen,,1,,0,0
de:nvv:315:,6,17730584,Nentershausen,,1,,0,0
de:nvv:315:,6,17730583,Nentershausen,,1,,0,0
de:nvv:315:,1,17610301,Nentershausen,,1,,0,0
de:nvv:315:,2,17610300,Nentershausen,,1,,0,0
de:nvv:315:,2,17610304,Nentershausen,,1,,0,0
de:nvv:315:,2,17610303,Nentershausen,,1,,0,0
de:nvv:315:,1,17610302,Nentershausen,,1,,0,0
de:nvv:315:,3,17610299,Nentershausen,,1,,0,0
de:nvv:315:,3,17610298,Nentershausen,,1,,0,0
de:nvv:315:,22,17610306,Nentershausen,,1,1900.0,0,0
de:nvv:315:,22,17610305,Nentershausen,,1,1902.0,0,0
de:nvv:313:,1,17610269,Göttinger Bogen,,0,,0,0
de:nvv:313:,1,17610268,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610276,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610275,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610274,Göttinger Bogen,,0,,0,0
de:nvv:313:,1,17610273,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610272,Göttinger Bogen,,0,,0,0
de:nvv:313:,1,17610271,Göttinger Bogen,,0,,0,0
de:nvv:313:,1,17610270,Göttinger Bogen,,0,,0,0
de:nvv:313:,1,17610267,Göttinger Bogen,,0,,0,0
de:nvv:313:,3,17610266,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610265,Göttinger Bogen,,0,,0,0
de:nvv:313:,2,17610264,Göttinger Bogen,,0,,0,0
de:nvv:313:,6,17730551,Göttinger Bogen,,0,,0,0
de:nvv:313:,6,17730550,Göttinger Bogen,,0,,0,0
de:nvv:313:,3,17610263,Göttinger Bogen,,0,,0,0
de:nvv:313:,6,17730549,Göttinger Bogen,,0,,0,0
de:nvv:313:,6,17730548,Göttinger Bogen,,0,,0,0
de:nvv:313:,6,17730547,Göttinger Bogen,,0,,0,0
de:nvv:313:,3,17610255,Bebra Bahnhof,,0,,0,0
de:nvv:313:,6,17730546,Bebra Bahnhof,,0,,0,0
de:nvv:313:,3,17610256,Bebra Bahnhof,,0,,0,0
de:nvv:313:,22,17610257,Bebra Bahnhof,,0,1900.0,0,0
de:nvv:313:,22,17610258,Göttinger Bogen,,0,1901.0,0,0
de:nvv:313:,22,17610259,Göttinger Bogen,,0,1902.0,0,0
de:nvv:313:,22,17610260,Göttinger Bogen,,0,1903.0,0,0
de:nvv:313:,22,17610261,Göttinger Bogen,,0,1904.0,0,0
de:nvv:313:,22,17610262,Göttinger Bogen,,0,1905.0,0,0
de:nvv:310:,6,17730462,Bebra,,0,,0,0
de:nvv:310:,5,17730461,Bebra,,0,,0,0
de:nvv:310:,3,17610173,Bebra,,0,,0,0
de:nvv:310:,1,17610153,Bebra,,0,,0,0
de:nvv:310:,2,17610148,Bebra,,0,,0,0
de:nvv:310:,1,17610147,Bebra,,0,,0,0
de:nvv:310:,2,17610152,Bebra,,0,,0,0
de:nvv:310:,2,17610151,Bebra,,0,,0,0
de:nvv:310:,2,17610150,Bebra,,0,,0,0
de:nvv:310:,1,17610149,Bebra,,0,,0,0
de:nvv:310:,3,17610146,Bebra,,0,,0,0
de:nvv:310:,6,17730464,Bebra Bahnhof,,0,,0,0
de:nvv:310:,3,17610155,Bebra Bahnhof,,0,,0,0
de:nvv:310:,3,17610154,Bebra Bahnhof,,0,,0,0
de:nvv:310:,5,17730463,Bebra Bahnhof,,0,,0,0
de:nvv:310:,22,17610175,Bebra Bahnhof,,0,1898.0,0,0
de:nvv:310:,22,17610174,Bebra,,0,1899.0,0,0
de:nvv:310:,23,17610091,Bebra-Iba,,1,,0,0
de:nvv:310:,12,17610085,Bebra-Iba,,1,,0,0
de:nvv:310:,23,17610090,Bebra-Iba,,1,,0,0
de:nvv:310:,12,17610089,Bebra-Iba,,1,,0,0
de:nvv:310:,12,17610088,Bebra-Iba,,1,,0,0
de:nvv:310:,12,17610087,Bebra-Iba,,1,,0,0
de:nvv:310:,23,17610086,Bebra-Iba,,1,,0,0
de:nvv:310:,24,17730376,Bebra-Iba,,1,,0,0
de:nvv:310:,14,17730370,Bebra-Iba,,1,,0,0
de:nvv:310:,24,17730375,Bebra-Iba,,1,,0,0
de:nvv:310:,14,17730374,Bebra-Iba,,1,,0,0
de:nvv:310:,14,17730373,Bebra-Iba,,1,,0,0
de:nvv:310:,14,17730372,Bebra-Iba,,1,,0,0
de:nvv:310:,24,17730371,Bebra-Iba,,1,,0,0
de:nvv:310:,3,17610132,Ronshausen nicht via Iba,,1,,0,0
de:nvv:310:,22,17610093,Ronshausen via Iba,,1,,0,0
de:nvv:310:,22,17610094,Ronshausen via Iba,,1,,0,0
de:nvv:310:,6,17730378,Ronshausen via Iba,,1,,0,0
de:nvv:310:,6,17730403,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,22,17610131,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,6,17730404,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,6,17730417,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,5,17730406,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,5,17730405,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,6,17730418,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,22,17610130,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,3,17610128,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,6,17730416,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,6,17730415,Ronshausen-Machtlos,,1,,0,0
de:nvv:310:,3,17610092,Wildeck-Obersuhl,,1,,0,0
de:nvv:310:,22,17610119,Ronshausen-Machtlos,,1,1898.0,0,0
de:nvv:310:,22,17610120,Ronshausen-Machtlos,,1,1899.0,0,0
de:nvv:304:,5,17730242,Hergershausen,,0,,0,0
de:nvv:304:,3,17609983,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,6,17730269,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,6,17730268,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,6,17730267,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,3,17609985,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,3,17609984,Rotenburg Bahnhof,,0,,0,0
de:nvv:304:,6,17730270,Rotenburg Großsporthalle,,0,,0,0
de:nvv:304:,6,17730243,Rotenburg Großsporthalle,,0,,0,0
de:nvv:304:,22,17609982,Rotenburg Bahnhof,,0,1893.0,0,0
de:nvv:304:,22,17609986,Rotenburg Bahnhof,,0,1894.0,0,0
de:nvv:304:,22,17609987,Rotenburg Bahnhof,,0,1895.0,0,0
de:nvv:304:,22,17609961,Rotenburg Großsporthalle,,0,1896.0,0,0
de:nvv:304:,22,17609988,Rotenburg Großsporthalle,,0,1897.0,0,0
de:nvv:304:,6,17730241,Alheim-Obergude,,1,,0,0
de:nvv:304:,6,17730240,Alheim-Obergude,,1,,0,0
de:nvv:304:,6,17730238,Alheim-Obergude,,1,,0,0
de:nvv:304:,3,17609957,Alheim-Obergude,,1,,0,0
de:nvv:304:,3,17609956,Alheim-Obergude,,1,,0,0
de:nvv:304:,6,17730235,Alheim-Obergude,,1,,0,0
de:nvv:304:,6,17730214,Alheim-Obergude,,1,,0,0
de:nvv:304:,5,17730207,Alheim-Obergude,,1,,0,0
de:nvv:304:,5,17730239,Alheim-Obergude,,1,,0,0
de:nvv:304:,22,17609934,Alheim-Obergude,,1,1893.0,0,0
de:nvv:304:,22,17609955,Alheim-Obergude,,1,1894.0,0,0
de:nvv:304:,22,17609958,Alheim-Obergude,,1,1895.0,0,0
de:nvv:304:,22,17609959,Alheim-Obergude,,1,1896.0,0,0
de:nvv:304:,22,17609960,Alheim-Obergude,,1,1897.0,0,0
de:nvv:303:,25,17609910,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,25,17609909,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,25,17609908,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,26,17609913,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,26,17609912,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,26,17609911,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,23,17609926,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,23,17609924,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,23,17609923,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730189,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730188,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730187,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730186,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730185,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,27,17730190,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730205,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730204,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730203,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730202,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,23,17609905,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,12,17609903,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730184,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,6,17730183,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,14,17730182,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,24,17730181,Rotenburg (Fulda) Bahnhof,,0,,0,0
de:nvv:303:,23,17609906,Rotenburg (Fulda) Bahnhof,,0,1887.0,0,0
de:nvv:303:,23,17609925,Rotenburg (Fulda) Bahnhof,,0,1888.0,0,0
de:nvv:303:,23,17609927,Rotenburg (Fulda) Bahnhof,,0,1889.0,0,0
de:nvv:303:,23,17609907,Rotenburg (Fulda) Bahnhof,,0,1890.0,0,0
de:nvv:303:,23,17609902,Rotenburg (Fulda) Bahnhof,,0,1891.0,0,0
de:nvv:303:,22,17609904,Rotenburg (Fulda) Bahnhof,,0,1892.0,0,0
de:nvv:305:,28,17610028,Alheimer-Kaserne,,0,,0,0
de:nvv:305:,1,17610025,Bebra,,0,,0,0
de:nvv:305:,1,17610024,Bebra,,0,,0,0
de:nvv:305:,2,17610038,Bebra,,0,,0,0
de:nvv:305:,2,17610023,Bebra,,0,,0,0
de:nvv:305:,29,17610039,Bebra,,0,,0,0
de:nvv:305:,29,17610043,Bebra,,0,,0,0
de:nvv:305:,29,17610042,Bebra,,0,,0,0
de:nvv:305:,1,17610048,Bebra,,0,,0,0
de:nvv:305:,29,17610041,Bebra,,0,,0,0
de:nvv:305:,1,17610046,Bebra,,0,,0,0
de:nvv:305:,30,17610040,Bebra,,0,,0,0
de:nvv:305:,1,17610045,Bebra,,0,,0,0
de:nvv:305:,3,17610034,Bebra,,0,,0,0
de:nvv:305:,3,17610033,Bebra,,0,,0,0
de:nvv:305:,30,17610031,Bebra,,0,,0,0
de:nvv:305:,2,17610032,Bebra,,0,,0,0
de:nvv:305:,3,17610029,Bebra,,0,,0,0
de:nvv:305:,31,17610027,Bebra,,0,,0,0
de:nvv:305:,31,17610026,Bebra,,0,,0,0
de:nvv:305:,31,17610037,Bebra,,0,,0,0
de:nvv:305:,22,17610036,Bebra,,0,,0,0
de:nvv:305:,5,17730319,Bebra,,0,,0,0
de:nvv:305:,6,17730321,Bebra Bahnhof,,0,,0,0
de:nvv:305:,32,17730311,Bebra Bahnhof,,0,,0,0
de:nvv:305:,32,17730310,Bebra Bahnhof,,0,,0,0
de:nvv:305:,32,17730322,Bebra Bahnhof,,0,,0,0
de:nvv:305:,1,17610030,Rotenburg Bahnhof,,0,,0,0
de:nvv:305:,3,17610035,Rotenburg Großsporthalle,,0,,0,0
de:nvv:305:,2,17610000,Alheim-Heinebach,,1,,0,0
de:nvv:305:,2,17609999,Alheim-Heinebach,,1,,0,0
de:nvv:305:,29,17610013,Alheim-Heinebach,,1,,0,0
de:nvv:305:,29,17610012,Alheim-Heinebach,,1,,0,0
de:nvv:305:,33,17610011,Alheim-Heinebach,,1,,0,0
de:nvv:305:,2,17610019,Alheim-Heinebach,,1,,0,0
de:nvv:305:,29,17610010,Alheim-Heinebach,,1,,0,0
de:nvv:305:,1,17610017,Alheim-Heinebach,,1,,0,0
de:nvv:305:,29,17610009,Alheim-Heinebach,,1,,0,0
de:nvv:305:,1,17610015,Alheim-Heinebach,,1,,0,0
de:nvv:305:,30,17610008,Alheim-Heinebach,,1,,0,0
de:nvv:305:,1,17610014,Alheim-Heinebach,,1,,0,0
de:nvv:305:,3,17610001,Alheim-Heinebach,,1,,0,0
de:nvv:305:,3,17609998,Alheim-Heinebach,,1,,0,0
de:nvv:305:,3,17609997,Alheim-Heinebach,,1,,0,0
de:nvv:305:,3,17609996,Alheim-Heinebach,,1,,0,0
de:nvv:305:,1,17609995,Alheim-Heinebach,,1,,0,0
de:nvv:305:,1,17609994,Alheim-Heinebach,,1,,0,0
de:nvv:305:,6,17730291,Alheim-Heinebach,,1,,0,0
de:nvv:305:,5,17730276,Bebra-Lüdersdorf,,1,,0,0
de:nvv:305:,1,17610005,Rotenburg Bahnhof,,1,,0,0
de:nvv:305:,28,17610004,Rotenburg Bahnhof,,1,,0,0
de:nvv:305:,28,17610003,Rotenburg Bahnhof,,1,,0,0
de:nvv:305:,28,17610002,Rotenburg Bahnhof,,1,,0,0
de:nvv:305:,3,17610007,Rotenburg Großsporthalle,,1,,0,0
de:nvv:305:,3,17610006,Rotenburg Großsporthalle,,1,,0,0
de:nvv:302:,6,17730133,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,6,17730127,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,6,17730132,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,6,17730131,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,3,17609851,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,6,17730129,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,6,17730128,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,5,17730126,Rotenburg (Fulda) Bahnhof,,1,,0,0
de:nvv:302:,22,17609848,Rotenburg (Fulda) Bahnhof,,1,1887.0,0,0
de:nvv:302:,22,17609852,Rotenburg (Fulda) Bahnhof,,1,1888.0,0,0
de:nvv:302:,22,17609853,Rotenburg (Fulda) Bahnhof,,1,1889.0,0,0
de:nvv:302:,22,17609854,Rotenburg (Fulda) Bahnhof,,1,1890.0,0,0
de:nvv:302:,22,17609849,Rotenburg (Fulda) Bahnhof,,1,1891.0,0,0
de:nvv:302:,22,17609850,Rotenburg (Fulda) Bahnhof,,1,1892.0,0,0
de:nvv:585:,1,17313323,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313319,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313318,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313317,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313316,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313315,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313314,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313313,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313312,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313322,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313321,Hauptbahnhof,,0,,0,0
de:nvv:585:,1,17313320,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313311,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313302,Hauptbahnhof,,0,,0,0
de:nvv:584:,29,17313301,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313300,Hauptbahnhof,,0,,0,0
de:nvv:584:,29,17313299,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313298,Hauptbahnhof,,0,,0,0
de:nvv:584:,29,17313297,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313310,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313309,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313308,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313307,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313306,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313296,Hauptbahnhof,,0,,0,0
de:nvv:584:,1,17313295,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313286,Hauptbahnhof,,0,,0,0
de:nvv:583:,30,17313289,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313285,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313284,Hauptbahnhof,,0,,0,0
de:nvv:583:,30,17313288,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313283,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313282,Hauptbahnhof,,0,,0,0
de:nvv:583:,30,17313287,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313281,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313280,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313293,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313292,Hauptbahnhof,,0,,0,0
de:nvv:583:,1,17313291,Hauptbahnhof,,0,,0,0
